Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
blood urea nitrogen to serum albumin ratio independently predicts mortality in critically ill patients with acute pulmonary embolism,XX,XX,2021,Clinical and applied thrombosis/hemostasis : official journal of the International Academy of Clinical and Applied Thrombosis/Hemostasis,27,,1938-2723,Jihong,Fang,"Department of Emergency, Ningbo Medical Center Lihuili Hospital, Ningbo, Zhejiang Province, China.",Bin,Xu,"Department of Vascular Surgery, Hwa Mei Hospital, University of Chinese Academy of Sciences (Ningbo No.2 Hospital), Ningbo, Zhejiang Province, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimum heart rate and mortality in critically ill myocardial infarction patients: an analysis of the mimic-iii database,XX,03,2021,Annals of translational medicine,9,6,2305-5839,Junjie,Wang,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Lingqu,Zhou,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Yinyin,Zhang,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Haifeng,Zhang,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Yong,Xie,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Zhiteng,Chen,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Boshui,Huang,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Kuan,Zeng,"Department of Cardiac Surgery, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Juan,Lei,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Jingting,Mai,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Yue,Pan,"Guangdong Provincial Key Laboratory of Malignant Tumor Epigenetics and Gene Regulation, Medical Research Center, Sun Yat-Sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Yangxin,Chen,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Jingfeng,Wang,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",Qi,Guo,"Department of Cardiology, Sun Yat-sen Memorial Hospital of Sun Yat-sen University, Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
safe medicine recommendation via star interactive enhanced-based transformer model,24,12,2021,Computers in biology and medicine,141,,1879-0534,Nanxin,Wang,"School of Cyber Science and Technology, Northwestern Polytechnic University, Xi'an, 710 072, Shaanxi, China.",Xiaoyan,Cai,"School of Automation, Northwestern Polytechnical University, Xi'an, 710 072, China.",Libin,Yang,"School of Cyber Science and Technology, Northwestern Polytechnic University, Xi'an, 710 072, Shaanxi, China. Electronic address: libiny@nwpu.edu.cn.",Xin,Mei,"School of Cyber Science and Technology, Northwestern Polytechnic University, Xi'an, 710 072, Shaanxi, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
estimated plasma volume status (epvs) is a predictor for acute myocardial infarction in-hospital mortality: analysis based on mimic-iii database,08,11,2021,BMC cardiovascular disorders,21,1,1471-2261,Jun,Chen,"Zhejiang Chinese Medical University, Hangzhou, 310000, Zhejiang, China.",Jiayi,Shen,"Lishui Central Hospital, The Fifth Affiliated Hospital of Wenzhou Medical College, Lishui, 323000, Zhejiang, China.",Dongsheng,Cai,"Zhejiang University of Medical College, Hangzhou, 310000, Zhejiang, China.",Tiemin,Wei,"Lishui Central Hospital, The Fifth Affiliated Hospital of Wenzhou Medical College, Lishui, 323000, Zhejiang, China.",Renyi,Qian,"Lishui Central Hospital, The Fifth Affiliated Hospital of Wenzhou Medical College, Lishui, 323000, Zhejiang, China.",Chunlai,Zeng,"Lishui Central Hospital, The Fifth Affiliated Hospital of Wenzhou Medical College, Lishui, 323000, Zhejiang, China.",Lingchun,Lyu,"Lishui Central Hospital, The Fifth Affiliated Hospital of Wenzhou Medical College, Lishui, 323000, Zhejiang, China. lszxyycj@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a nomogram to predict in-hospital mortality of neonates admitted to the intensive care unit,01,12,2021,International health,13,6,1876-3405,Xihua,Huang,"Department of Pediatrics, Guangdong Second Provincial General Hospital, No. 466 Middle Xingang Road, Zhuhai District, Guangzhou, Guangdong 510317, P. R. China.",Zhenyu,Liang,"Department of Pediatrics, Guangdong Second Provincial General Hospital, No. 466 Middle Xingang Road, Zhuhai District, Guangzhou, Guangdong 510317, P. R. China.",Tang,Li,"Department of Pediatrics, Guangdong Second Provincial General Hospital, No. 466 Middle Xingang Road, Zhuhai District, Guangzhou, Guangdong 510317, P. R. China.",Yu,Lingna,"Department of Pediatrics, Guangdong Second Provincial General Hospital, No. 466 Middle Xingang Road, Zhuhai District, Guangzhou, Guangdong 510317, P. R. China.",Wei,Zhu,"Department of Pediatrics, Guangdong Second Provincial General Hospital, No. 466 Middle Xingang Road, Zhuhai District, Guangzhou, Guangdong 510317, P. R. China.",Huiyi,Li,"Department of Pediatrics, Guangdong Second Provincial General Hospital, No. 466 Middle Xingang Road, Zhuhai District, Guangzhou, Guangdong 510317, P. R. China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association between serum osmolality and acute kidney injury in critically ill patients: a retrospective cohort study,15,10,2021,Frontiers in medicine,8,,2296-858X,Jie,Yang,"Department of Critical Care Medicine, West China Hospital, Sichuan University, Chengdu, China.",Yisong,Cheng,"Department of Critical Care Medicine, West China Hospital, Sichuan University, Chengdu, China.",Ruoran,Wang,"Department of Critical Care Medicine, West China Hospital, Sichuan University, Chengdu, China.",Bo,Wang,"Department of Critical Care Medicine, West China Hospital, Sichuan University, Chengdu, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hospital-acquired dysmagnesemia and mortality in critically ill patients: data from mimic-iii database,01,05,2021,Magnesium research,34,2,1952-4021,Meng-Meng,Zhang,"Department of Endocrinology, The First Hospital of Qinhuangdao, No.258 Wenhua Road, Qinhuangdao, 066000, Hebei Province, PR China.",Mei-Jing,Ji,"Department of Endocrinology, The First Hospital of Qinhuangdao, No.258 Wenhua Road, Qinhuangdao, 066000, Hebei Province, PR China.",Xiao-Ming,Wang,"Department of Endocrinology, The First Hospital of Qinhuangdao, No.258 Wenhua Road, Qinhuangdao, 066000, Hebei Province, PR China.",Si-Qiong,Wang,"Department of Internal Medicine, Hebei North University, Zhangjiakou, Hebei, PR China.",Jing,Sun,"Department of Endocrinology, The First Hospital of Qinhuangdao, No.258 Wenhua Road, Qinhuangdao, 066000, Hebei Province, PR China.",Chun-Ming,Ma,"Department of Endocrinology, The First Hospital of Qinhuangdao, No.258 Wenhua Road, Qinhuangdao, 066000, Hebei Province, PR China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preoperative lymphocyte-to-monocyte ratio as a prognostic predictor of long-term mortality in cardiac surgery patients: a propensity score matching analysis,22,02,2021,Frontiers in cardiovascular medicine,8,,2297-055X,Zhuoming,Zhou,"Department of Cardiac Surgery, First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Mengya,Liang,"Department of Cardiac Surgery, First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Huawei,Wu,"Department of Neurobiology, Physiology and Behavior, College of Biological Sciences, University of California, Davis, Davis, CA, United States.",Suiqing,Huang,"Department of Cardiac Surgery, First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Rennan,Weng,"Department of Cardiac Surgery, First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Jian,Hou,"Department of Cardiac Surgery, First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Zhongkai,Wu,"Department of Cardiac Surgery, First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
associations between elevated systolic blood pressure and outcomes in critically ill patients: a retrospective cohort study and propensity analysis,01,10,2021,"Shock (Augusta, Ga.)",56,4,1540-0514,An-Min,Hu,"Department of Anesthesiology, Shenzhen People's Hospital, Shenzhen, China.",Chao,Hai,"Department of Anesthesiology, Shenzhen People's Hospital, Shenzhen, China.",Hai-Bo,Wang,"Peking University Clinical Research Institute, Beijing, China.",Zhongheng,Zhang,"Department of Emergency Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, China.",Ling-Bin,Sun,"Department of Anesthesiology, Peking University Shenzhen Hospital, Shenzhen, China.",Zhong-Jun,Zhang,"Department of Anesthesiology, Shenzhen People's Hospital, Shenzhen, China.",Hui-Ping,Li,"First Affiliated Hospital, Southern University of Science and Technology, Shenzhen, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the hyperbilirubinemia and potential predictors influence on long-term outcomes in sepsis: a population-based propensity score-matched study,17,09,2021,Frontiers in medicine,8,,2296-858X,Milin,Peng,"Department of Critical Care Medicine, Xiangya Hospital, Central South University, Changsha, China.",Fuxing,Deng,"Department of Critical Care Medicine, Xiangya Hospital, Central South University, Changsha, China.",Desheng,Qi,"National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Changsha, China.",Zhonghua,Hu,"Department of Critical Care Medicine, Xiangya Hospital, Central South University, Changsha, China.",Lina,Zhang,"Department of Critical Care Medicine, Xiangya Hospital, Central South University, Changsha, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catan: chart-aware temporal attention network for adverse outcome prediction,15,10,2021,IEEE International Conference on Healthcare Informatics. IEEE International Conference on Healthcare Informatics,2021,,2575-2626,Zelalem,Gero,"Department of Computer Science, Emory University, Atlanta, USA.",Joyce C,Ho,"Department of Computer Science, Emory University, Atlanta, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting future occurrence of acute hypotensive episodes using noninvasive and invasive features,25,01,2021,Military medicine,186,Suppl 1,1930-613X,Yifei,Sun,"Thayer School of Engineering, Dartmouth College, 14 Engineering Dr, Hanover, NH 03755, USA.",Navid,Rashedi,"Thayer School of Engineering, Dartmouth College, 14 Engineering Dr, Hanover, NH 03755, USA.",Vikrant,Vaze,"Thayer School of Engineering, Dartmouth College, 14 Engineering Dr, Hanover, NH 03755, USA.",Parikshit,Shah,"Insight Research, 412 Lakeview Way, Emerald Hills, CA 94062, USA.",Ryan,Halter,"Thayer School of Engineering, Dartmouth College, 14 Engineering Dr, Hanover, NH 03755, USA.",Jonathan T,Elliott,"Geisel School of Medicine, Dartmouth College, 1 Rope Ferry Rd, Hanover, NH 03755, USA.",Norman A,Paradis,"Geisel School of Medicine, Dartmouth College, 1 Rope Ferry Rd, Hanover, NH 03755, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association between the admission serum bicarbonate and short-term and long-term mortality in acute aortic dissection patients admitted to the intensive care unit,05,08,2021,International journal of general medicine,14,,1178-7074,Liao,Tan,"Department of Cardiology, The Third Xiangya Hospital, Central South University, Changsha, Hunan, People's Republic of China.",Qian,Xu,"Department of Cardiovascular Surgery, Xiangya Hospital, Central South University, Changsha, Hunan, People's Republic of China.",Chan,Li,"Department of Cardiovascular Medicine, Xiangya Hospital, Central South University, Changsha, Hunan, People's Republic of China.",Xuliang,Chen,"Department of Cardiovascular Surgery, Xiangya Hospital, Central South University, Changsha, Hunan, People's Republic of China.",Hui,Bai,"Department of Cardiovascular Surgery, Xiangya Hospital, Central South University, Changsha, Hunan, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a prediction model for assessing prognosis in critically ill patients with sepsis-associated acute kidney injury,01,10,2021,"Shock (Augusta, Ga.)",56,4,1540-0514,Hongbin,Hu,"Department of Critical Care Medicine, Nanfang Hospital, Southern Medical University, Guangzhou, China.",Lulan,Li,"Department of Critical Care Medicine, Nanfang Hospital, Southern Medical University, Guangzhou, China.",Yuan,Zhang,"Department of Critical Care Medicine, Nanfang Hospital, Southern Medical University, Guangzhou, China.",Tong,Sha,"Department of Critical Care Medicine, Nanfang Hospital, Southern Medical University, Guangzhou, China.",Qiaobing,Huang,"Department of Pathophysiology, Guangdong Provincial Key Laboratory of Shock and Microcirculation, School of Basic Medical Sciences, Southern Medical University, Guangzhou, China.",Xiaohua,Guo,"Department of Pathophysiology, Guangdong Provincial Key Laboratory of Shock and Microcirculation, School of Basic Medical Sciences, Southern Medical University, Guangzhou, China.",Shengli,An,"Department of Biostatistics, School of Public Health, Southern Medical University, Guangzhou, China.",Zhongqing,Chen,"Department of Critical Care Medicine, Nanfang Hospital, Southern Medical University, Guangzhou, China.",Zhenhua,Zeng,"Department of Critical Care Medicine, Nanfang Hospital, Southern Medical University, Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explainable automated coding of clinical notes using hierarchical label-wise attention networks and label embedding initialisation,09,03,2021,Journal of biomedical informatics,116,,1532-0480,Hang,Dong,"Centre for Medical Informatics, Usher Institute of Population Health Sciences and Informatics, University of Edinburgh, Edinburgh, United Kingdom; Health Data Research UK, London, United Kingdom. Electronic address: hang.dong@ed.ac.uk.",Víctor,Suárez-Paniagua,"Centre for Medical Informatics, Usher Institute of Population Health Sciences and Informatics, University of Edinburgh, Edinburgh, United Kingdom; Health Data Research UK, London, United Kingdom.",William,Whiteley,"Centre for Clinical Brain Sciences, University of Edinburgh, Edinburgh, United Kingdom; Health Data Research UK, London, United Kingdom.",Honghan,Wu,"Institute of Health Informatics, University College London, London, United Kingdom; Health Data Research UK, London, United Kingdom.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postoperative neutrophil-to-lymphocyte ratio is associated with mortality in adult patients after cardiopulmonary bypass surgery: a cohort study,27,09,2021,Medical science monitor : international medical journal of experimental and clinical research,27,,1643-3750,Yanhong,Zhu,"Department of Anesthesiology, No. 1 People's Hospital of Pinghu, Jiaxing, Zhejiang, China (mainland).",Wenyong,Peng,"Department of Anesthesiology, Jinhua Municipal Central Hospital, Jinhua, Zhejiang, China (mainland).",Shuai,Zhen,"Department of Anesthesiology, Jinhua Municipal Central Hospital, Jinhua, Zhejiang, China (mainland).",Xiaofeng,Jiang,"Department of Anesthesiology, Jinhua Municipal Central Hospital, Jinhua, Zhejiang, China (mainland).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
performance of intensive care unit severity scoring systems across different ethnicities in the usa: a retrospective observational study,XX,04,2021,The Lancet. Digital health,3,4,2589-7500,Rahuldeb,Sarkar,"Department of Respiratory Medicine, Medway NHS Foundation Trust, Gillingham, Kent, UK; Department of Critical Care, Medway NHS Foundation Trust, Gillingham, Kent, UK; Faculty of Life Sciences, King's College London, London, UK.",Christopher,Martin,"UCL Institute for Health Informatics, London, UK; Crystallise, Essex, UK.",Heather,Mattie,"Department of Biostatistics, Harvard T H Chan School of Public Health, Boston, MA, USA.",Judy Wawira,Gichoya,"Interventional Radiology and Informatics, Department of Radiology and Imaging Sciences, Emory University, Atlanta, GA, USA.",David J,Stone,"Department of Anesthesiology, University of Virginia School of Medicine, Charlottesville, VA, USA; Department of Neurosurgery, University of Virginia School of Medicine, Charlottesville, VA, USA; Center for Advanced Medical Analytics, University of Virginia School of Medicine, Charlottesville, VA, USA.",Leo Anthony,Celi,"Department of Biostatistics, Harvard T H Chan School of Public Health, Boston, MA, USA; Laboratory for Computational Physiology, Massachusetts Institute of Technology, Cambridge, MA, USA; Division of Pulmonary, Critical Care and Sleep Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA. Electronic address: lceli@mit.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association between obstructive sleep apnea and reduced mortality in critically ill patients: a propensity score-based analysis,21,08,2021,International journal of general medicine,14,,1178-7074,Ping,Lin,"Department of Respiratory and Critical Care Medicine, West China School of Medicine and West China Hospital, Sichuan University, Chengdu, 610041, People's Republic of China.",Xiaoqian,Li,"Department of Respiratory and Critical Care Medicine, West China School of Medicine and West China Hospital, Sichuan University, Chengdu, 610041, People's Republic of China.",Jiarui,Zhang,"Department of Respiratory and Critical Care Medicine, West China School of Medicine and West China Hospital, Sichuan University, Chengdu, 610041, People's Republic of China.",Zongan,Liang,"Department of Respiratory and Critical Care Medicine, West China School of Medicine and West China Hospital, Sichuan University, Chengdu, 610041, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
