PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35732690","A novel machine learning model to predict respiratory failure and invasive mechanical ventilation in critically ill patients suffering from COVID-19","Bendavid I, Statlender L, Shvartser L, Teppler S, Azullay R, Sapir R, Singer P.","Sci Rep. 2022 Jun 22;12(1):10573. doi: 10.1038/s41598-022-14758-x.","Bendavid I","Sci Rep","2022","2022/06/22","PMC9216294","","10.1038/s41598-022-14758-x"
"35722375","Development and validation of a machine-learning model for prediction of hypoxemia after extubation in intensive care units","Xia M, Jin C, Cao S, Pei B, Wang J, Xu T, Jiang H.","Ann Transl Med. 2022 May;10(10):577. doi: 10.21037/atm-22-2118.","Xia M","Ann Transl Med","2022","2022/06/20","PMC9201189","","10.21037/atm-22-2118"
"35722097","Abnormal Liver Function Tests Were Related to Short- and Long-Term Prognosis in Critically Ill Patients With Primary Pulmonary Hypertension","Wang D, Huang S, Xu G, Wu S, Liu Z, Xu L, Hu B, Hou J.","Front Cardiovasc Med. 2022 Jun 2;9:897040. doi: 10.3389/fcvm.2022.897040. eCollection 2022.","Wang D","Front Cardiovasc Med","2022","2022/06/20","PMC9201025","","10.3389/fcvm.2022.897040"
"35721190","Infusion of Human Albumin on Acute Pancreatitis Therapy: New Tricks for Old Dog?","Ma Y, Yan T, Xu F, Ding J, Yang B, Ma Q, Wu Z, Lyu J, Wang Z.","Front Pharmacol. 2022 Jun 1;13:842108. doi: 10.3389/fphar.2022.842108. eCollection 2022.","Ma Y","Front Pharmacol","2022","2022/06/20","PMC9198420","","10.3389/fphar.2022.842108"
"35717167","Automatic data extraction to support meta-analysis statistical analysis: a case study on breast cancer","Mutinda FW, Liew K, Yada S, Wakamiya S, Aramaki E.","BMC Med Inform Decis Mak. 2022 Jun 18;22(1):158. doi: 10.1186/s12911-022-01897-4.","Mutinda FW","BMC Med Inform Decis Mak","2022","2022/06/18","PMC9206132","","10.1186/s12911-022-01897-4"
"35713860","Biomedical Literature Mining for Repurposing Laboratory Tests","Kuusisto F, Kleiman R, Weiss J.","Methods Mol Biol. 2022;2496:91-109. doi: 10.1007/978-1-0716-2305-3_5.","Kuusisto F","Methods Mol Biol","2022","2022/06/17","PMC10193856","NIHMS1894330","10.1007/978-1-0716-2305-3_5"
"35710407","Comparison between machine learning methods for mortality prediction for sepsis patients with different social determinants","Wang H, Li Y, Naidech A, Luo Y.","BMC Med Inform Decis Mak. 2022 Jun 16;22(Suppl 2):156. doi: 10.1186/s12911-022-01871-0.","Wang H","BMC Med Inform Decis Mak","2022","2022/06/16","PMC9204861","","10.1186/s12911-022-01871-0"
"35704362","Associations Between Family Member Involvement and Outcomes of Patients Admitted to the Intensive Care Unit: Retrospective Cohort Study","Gray TF, Kwok A, Do KM, Zeng S, Moseley ET, Dbeis YM, Umeton R, Tulsky JA, El-Jawahri A, Lindvall C.","JMIR Med Inform. 2022 Jun 15;10(6):e33921. doi: 10.2196/33921.","Gray TF","JMIR Med Inform","2022","2022/06/15","PMC9244649","","10.2196/33921"
"35702626","Delirium prediction in the ICU: designing a screening tool for preventive interventions","Bhattacharyya A, Sheikhalishahi S, Torbic H, Yeung W, Wang T, Birst J, Duggal A, Celi LA, Osmani V.","JAMIA Open. 2022 Jun 10;5(2):ooac048. doi: 10.1093/jamiaopen/ooac048. eCollection 2022 Jul.","Bhattacharyya A","JAMIA Open","2022","2022/06/15","PMC9185728","","10.1093/jamiaopen/ooac048"
"35694445","Linking Free Text Documentation of Functioning and Disability to the ICF With Natural Language Processing","Newman-Griffis D, Maldonado JC, Ho PS, Sacco M, Silva RJ, Porcino J, Chan L.","Front Rehabil Sci. 2021 Nov;2:742702. doi: 10.3389/fresc.2021.742702. Epub 2021 Nov 5.","Newman-Griffis D","Front Rehabil Sci","2021","2022/06/13","PMC9180751","NIHMS1761986","10.3389/fresc.2021.742702"
"35686040","The Ratio of Red Blood Cell Distribution Width to Albumin Is Correlated With All-Cause Mortality of Patients After Percutaneous Coronary Intervention - A Retrospective Cohort Study","Weng Y, Peng Y, Xu Y, Wang L, Wu B, Xiang H, Ji K, Guan X.","Front Cardiovasc Med. 2022 May 24;9:869816. doi: 10.3389/fcvm.2022.869816. eCollection 2022.","Weng Y","Front Cardiovasc Med","2022","2022/06/10","PMC9170887","","10.3389/fcvm.2022.869816"
"35685503","Antithrombotic Therapy Improves ICU Mortality of Septic Patients with Peripheral Vascular Disease","Yuan S, Chen C, Xu F, Han D, Yang R, Zheng S, Qiao M, Huang X, Lyu J.","Int J Clin Pract. 2022 Mar 16;2022:1288535. doi: 10.1155/2022/1288535. eCollection 2022.","Yuan S","Int J Clin Pract","2022","2022/06/10","PMC9159174","","10.1155/2022/1288535"
"35676647","Blood urea nitrogen to creatinine ratio is associated with in-hospital mortality among critically ill patients with cardiogenic shock","Sun D, Wei C, Li Z.","BMC Cardiovasc Disord. 2022 Jun 8;22(1):258. doi: 10.1186/s12872-022-02692-9.","Sun D","BMC Cardiovasc Disord","2022","2022/06/08","PMC9178813","","10.1186/s12872-022-02692-9"
"35676300","VitalDB, a high-fidelity multi-parameter vital signs database in surgical patients","Lee HC, Park Y, Yoon SB, Yang SM, Park D, Jung CW.","Sci Data. 2022 Jun 8;9(1):279. doi: 10.1038/s41597-022-01411-5.","Lee HC","Sci Data","2022","2022/06/08","PMC9178032","","10.1038/s41597-022-01411-5"
"35669502","Association of RDW, NLR, and PLR with Atrial Fibrillation in Critical Care Patients: A Retrospective Study Based on Propensity Score Matching","Guan YZ, Yin RX, Zheng PF, Liu CX, Wei BL, Deng GX.","Dis Markers. 2022 May 27;2022:2694499. doi: 10.1155/2022/2694499. eCollection 2022.","Guan YZ","Dis Markers","2022","2022/06/07","PMC9166973","","10.1155/2022/2694499"
"35663114","A machine learning approach to identifying delirium from electronic health records","Kim JH, Hua M, Whittington RA, Lee J, Liu C, Ta CN, Marcantonio ER, Goldberg TE, Weng C.","JAMIA Open. 2022 May 24;5(2):ooac042. doi: 10.1093/jamiaopen/ooac042. eCollection 2022 Jul.","Kim JH","JAMIA Open","2022","2022/06/06","PMC9152701","","10.1093/jamiaopen/ooac042"
"35658837","Establishment of MELD-lactate clearance scoring system in predicting death risk of critically ill cirrhotic patients","Li X, Gong M, Fu S, Zhang J, Wu S.","BMC Gastroenterol. 2022 Jun 3;22(1):280. doi: 10.1186/s12876-022-02351-5.","Li X","BMC Gastroenterol","2022","2022/06/06","PMC9164412","","10.1186/s12876-022-02351-5"
"35657011","Clinically Interpretable Machine Learning Models for Early Prediction of Mortality in Older Patients with Multiple Organ Dysfunction Syndrome: An International Multicenter Retrospective Study","Liu X, DuMontier C, Hu P, Liu C, Yeung W, Mao Z, Ho V, Thoral PJ, Kuo PC, Hu J, Li D, Cao D, Mark RG, Zhou F, Zhang Z, Celi LA.","J Gerontol A Biol Sci Med Sci. 2023 Mar 30;78(4):718-726. doi: 10.1093/gerona/glac107.","Liu X","J Gerontol A Biol Sci Med Sci","2023","2022/06/03","PMC10061561","","10.1093/gerona/glac107"
"35654462","A LASSO-derived clinical score to predict severe acute kidney injury in the cardiac surgery recovery unit: a large retrospective cohort study using the MIMIC database","Huang T, He W, Xie Y, Lv W, Li Y, Li H, Huang J, Huang J, Chen Y, Guo Q, Wang J.","BMJ Open. 2022 Jun 2;12(6):e060258. doi: 10.1136/bmjopen-2021-060258.","Huang T","BMJ Open","2022","2022/06/02","PMC9163540","","10.1136/bmjopen-2021-060258"
"35650538","Association between fluid intake and extubation failure in intensive care unit patients with negative fluid balance: a retrospective observational study","Li T, Zhou D, Zhao D, Lin Q, Wang D, Wang C.","BMC Anesthesiol. 2022 Jun 1;22(1):170. doi: 10.1186/s12871-022-01708-3.","Li T","BMC Anesthesiol","2022","2022/06/01","PMC9158150","","10.1186/s12871-022-01708-3"
"35647052","Predicting the Prognosis of Patients in the Coronary Care Unit: A Novel Multi-Category Machine Learning Model Using XGBoost","Wang X, Zhu T, Xia M, Liu Y, Wang Y, Wang X, Zhuang L, Zhong D, Zhu J, He H, Weng S, Zhu J, Lai D.","Front Cardiovasc Med. 2022 May 12;9:764629. doi: 10.3389/fcvm.2022.764629. eCollection 2022.","Wang X","Front Cardiovasc Med","2022","2022/06/01","PMC9133425","","10.3389/fcvm.2022.764629"
"35642292","The Association Between Mean Corpuscular Hemoglobin Concentration and Prognosis in Patients with Acute Pulmonary Embolism: A Retrospective Cohort Study","Ruan Z, Li D, Hu Y, Qiu Z, Chen X.","Clin Appl Thromb Hemost. 2022 Jan-Dec;28:10760296221103867. doi: 10.1177/10760296221103867.","Ruan Z","Clin Appl Thromb Hemost","2022","2022/06/01","PMC9163730","","10.1177/10760296221103867"
"35641814","Clinical artificial intelligence quality improvement: towards continual monitoring and updating of AI algorithms in healthcare","Feng J, Phillips RV, Malenica I, Bishara A, Hubbard AE, Celi LA, Pirracchio R.","NPJ Digit Med. 2022 May 31;5(1):66. doi: 10.1038/s41746-022-00611-y.","Feng J","NPJ Digit Med","2022","2022/05/31","PMC9156743","","10.1038/s41746-022-00611-y"
"35641806","The Effect of Antiseizure Medication Administration on Mortality and Early Posttraumatic Seizures in Critically Ill Older Adults with Traumatic Brain Injury","Glaser AC, Kanter JH, Martinez-Camblor P, Taenzer A, Anderson MV, Buhl L, Shaefi S, Pannu A, Boone MD.","Neurocrit Care. 2022 Oct;37(2):538-546. doi: 10.1007/s12028-022-01531-1. Epub 2022 Jun 1.","Glaser AC","Neurocrit Care","2022","2022/05/31","","","10.1007/s12028-022-01531-1"
"35637660","Ethnic disparities in publicly-available pulse oximetry databases","Sinaki FY, Ward R, Abbott D, Allen J, Fletcher RR, Menon C, Elgendi M.","Commun Med (Lond). 2022 May 27;2:59. doi: 10.1038/s43856-022-00121-8. eCollection 2022.","Sinaki FY","Commun Med (Lond)","2022","2022/05/31","PMC9142514","","10.1038/s43856-022-00121-8"
"35634435","The Value of SII in Predicting the Mortality of Patients with Heart Failure","Yuan M, Ren F, Gao D.","Dis Markers. 2022 May 19;2022:3455372. doi: 10.1155/2022/3455372. eCollection 2022.","Yuan M","Dis Markers","2022","2022/05/31","PMC9135558","","10.1155/2022/3455372"
"35632360","A Review of Noninvasive Methodologies to Estimate the Blood Pressure Waveform","Athaya T, Choi S.","Sensors (Basel). 2022 May 23;22(10):3953. doi: 10.3390/s22103953.","Athaya T","Sensors (Basel)","2022","2022/05/28","PMC9145242","","10.3390/s22103953"
"35629084","Guiding Efficient, Effective, and Patient-Oriented Electrolyte Replacement in Critical Care: An Artificial Intelligence Reinforcement Learning Approach","Prasad N, Mandyam A, Chivers C, Draugelis M, Hanson CW 3rd, Engelhardt BE, Laudanski K.","J Pers Med. 2022 Apr 20;12(5):661. doi: 10.3390/jpm12050661.","Prasad N","J Pers Med","2022","2022/05/28","PMC9143326","","10.3390/jpm12050661"
"35624590","The Relevance of Calibration in Machine Learning-Based Hypertension Risk Assessment Combining Photoplethysmography and Electrocardiography","Cano J, Fácila L, Gracia-Baena JM, Zangróniz R, Alcaraz R, Rieta JJ.","Biosensors (Basel). 2022 May 1;12(5):289. doi: 10.3390/bios12050289.","Cano J","Biosensors (Basel)","2022","2022/05/28","PMC9138834","","10.3390/bios12050289"
"35621895","BI-RADS BERT and Using Section Segmentation to Understand Radiology Reports","Kuling G, Curpen B, Martel AL.","J Imaging. 2022 May 9;8(5):131. doi: 10.3390/jimaging8050131.","Kuling G","J Imaging","2022","2022/05/27","PMC9148091","","10.3390/jimaging8050131"
"35615042","Classifying Characteristics of Opioid Use Disorder From Hospital Discharge Summaries Using Natural Language Processing","Poulsen MN, Freda PJ, Troiani V, Davoudi A, Mowery DL.","Front Public Health. 2022 May 9;10:850619. doi: 10.3389/fpubh.2022.850619. eCollection 2022.","Poulsen MN","Front Public Health","2022","2022/05/26","PMC9124945","","10.3389/fpubh.2022.850619"
"35607616","Human-centered explainability for life sciences, healthcare, and medical informatics","Dey S, Chakraborty P, Kwon BC, Dhurandhar A, Ghalwash M, Suarez Saiz FJ, Ng K, Sow D, Varshney KR, Meyer P.","Patterns (N Y). 2022 May 13;3(5):100493. doi: 10.1016/j.patter.2022.100493. eCollection 2022 May 13.","Dey S","Patterns (N Y)","2022","2022/05/24","PMC9122967","","10.1016/j.patter.2022.100493"
"35600489","Machine Learning for Prediction of Outcomes in Cardiogenic Shock","Rong F, Xiang H, Qian L, Xue Y, Ji K, Yin R.","Front Cardiovasc Med. 2022 May 6;9:849688. doi: 10.3389/fcvm.2022.849688. eCollection 2022.","Rong F","Front Cardiovasc Med","2022","2022/05/23","PMC9120613","","10.3389/fcvm.2022.849688"
"35600476","Elevated Blood Urea Nitrogen to Serum Albumin Ratio Is an Adverse Prognostic Predictor for Patients Undergoing Cardiac Surgery","Ye L, Shi H, Wang X, Duan Q, Ge P, Shao Y.","Front Cardiovasc Med. 2022 May 4;9:888736. doi: 10.3389/fcvm.2022.888736. eCollection 2022.","Ye L","Front Cardiovasc Med","2022","2022/05/23","PMC9114352","","10.3389/fcvm.2022.888736"
"35592400","Machine Learning Methods for Predicting Long-Term Mortality in Patients After Cardiac Surgery","Yu Y, Peng C, Zhang Z, Shen K, Zhang Y, Xiao J, Xi W, Wang P, Rao J, Jin Z, Wang Z.","Front Cardiovasc Med. 2022 May 3;9:831390. doi: 10.3389/fcvm.2022.831390. eCollection 2022.","Yu Y","Front Cardiovasc Med","2022","2022/05/20","PMC9110683","","10.3389/fcvm.2022.831390"
"35583921","Exploring Physician Perspectives on Using Real-world Care Data for the Development of Artificial Intelligence-Based Technologies in Health Care: Qualitative Study","Kamradt M, Poß-Doering R, Szecsenyi J.","JMIR Form Res. 2022 May 18;6(5):e35367. doi: 10.2196/35367.","Kamradt M","JMIR Form Res","2022","2022/05/18","PMC9161099","","10.2196/35367"
"35581469","Machine learning based algorithms to impute PaO(2) from SpO(2) values and development of an online calculator","Ren S, Zupetic JA, Tabary M, DeSensi R, Nouraie M, Lu X, Boyce RD, Lee JS.","Sci Rep. 2022 May 17;12(1):8235. doi: 10.1038/s41598-022-12419-7.","Ren S","Sci Rep","2022","2022/05/17","PMC9114384","","10.1038/s41598-022-12419-7"
"35575352","Associated factors and short-term mortality of early versus late acute kidney injury following on-pump cardiac surgery","Li S, Liu M, Liu X, Yang D, Dong N, Li F.","Interact Cardiovasc Thorac Surg. 2022 Aug 3;35(3):ivac118. doi: 10.1093/icvts/ivac118.","Li S","Interact Cardiovasc Thorac Surg","2022","2022/05/16","PMC9419684","","10.1093/icvts/ivac118"
"35574018","Association Between Iron Metabolism and Acute Kidney Injury in Critically Ill Patients With Diabetes","Mo M, Gao Y, Deng L, Liang Y, Xia N, Pan L.","Front Endocrinol (Lausanne). 2022 Apr 29;13:892811. doi: 10.3389/fendo.2022.892811. eCollection 2022.","Mo M","Front Endocrinol (Lausanne)","2022","2022/05/16","PMC9098924","","10.3389/fendo.2022.892811"
"35571161","The Relationship Between Short-Term Mean Arterial Pressure Variability and Mortality in Critically Ill Patients","Hou C, Wang X, Li Y, Hei F.","Front Cardiovasc Med. 2022 Apr 29;9:870711. doi: 10.3389/fcvm.2022.870711. eCollection 2022.","Hou C","Front Cardiovasc Med","2022","2022/05/16","PMC9099027","","10.3389/fcvm.2022.870711"
"35562803","Machine learning for the prediction of acute kidney injury in patients with sepsis","Yue S, Li S, Huang X, Liu J, Hou X, Zhao Y, Niu D, Wang Y, Tan W, Wu J.","J Transl Med. 2022 May 13;20(1):215. doi: 10.1186/s12967-022-03364-0.","Yue S","J Transl Med","2022","2022/05/13","PMC9101823","","10.1186/s12967-022-03364-0"
"35554875","External validation of a deep-learning model to predict severe acute kidney injury based on urine output changes in critically ill patients","Alfieri F, Ancona A, Tripepi G, Randazzo V, Paviglianiti A, Pasero E, Vecchi L, Politi C, Cauda V, Fagugli RM.","J Nephrol. 2022 Nov;35(8):2047-2056. doi: 10.1007/s40620-022-01335-8. Epub 2022 May 12.","Alfieri F","J Nephrol","2022","2022/05/13","PMC9585008","","10.1007/s40620-022-01335-8"
"35552418","ICU Cockpit: a platform for collecting multimodal waveform data, AI-based computational disease modeling and real-time decision support in the intensive care unit","Boss JM, Narula G, Straessle C, Willms J, Azzati J, Brodbeck D, Luethy R, Suter S, Buehler C, Muroi C, Mack DJ, Seric M, Baumann D, Keller E.","J Am Med Inform Assoc. 2022 Jun 14;29(7):1286-1291. doi: 10.1093/jamia/ocac064.","Boss JM","J Am Med Inform Assoc","2022","2022/05/13","PMC9196701","","10.1093/jamia/ocac064"
"35550064","Early prediction of moderate-to-severe condition of inhalation-induced acute respiratory distress syndrome via interpretable machine learning","Wu J, Liu C, Xie L, Li X, Xiao K, Xie G, Xie F.","BMC Pulm Med. 2022 May 12;22(1):193. doi: 10.1186/s12890-022-01963-7.","Wu J","BMC Pulm Med","2022","2022/05/13","PMC9098141","","10.1186/s12890-022-01963-7"
"35548447","Relationship Between Initial Urine Output and Mortality in Patients Hospitalized in Cardiovascular Intensive Care Units: More Is Not Better","Li L, Zhang Z, Xiong Y, Hu Z, Liu S, Tu B, Yao Y.","Front Cardiovasc Med. 2022 Apr 25;9:853217. doi: 10.3389/fcvm.2022.853217. eCollection 2022.","Li L","Front Cardiovasc Med","2022","2022/05/13","PMC9081925","","10.3389/fcvm.2022.853217"
"35547575","Robust Reconstruction of Electrocardiogram Using Photoplethysmography: A Subject-Based Model","Tang Q, Chen Z, Guo Y, Liang Y, Ward R, Menon C, Elgendi M.","Front Physiol. 2022 Apr 25;13:859763. doi: 10.3389/fphys.2022.859763. eCollection 2022.","Tang Q","Front Physiol","2022","2022/05/13","PMC9082149","","10.3389/fphys.2022.859763"
"35534660","Natural Language Processing of Radiology Reports to Detect Complications of Ischemic Stroke","Miller MI, Orfanoudaki A, Cronin M, Saglam H, So Yeon Kim I, Balogun O, Tzalidi M, Vasilopoulos K, Fanaropoulou G, Fanaropoulou NM, Kalin J, Hutch M, Prescott BR, Brush B, Benjamin EJ, Shin M, Mian A, Greer DM, Smirnakis SM, Ong CJ.","Neurocrit Care. 2022 Aug;37(Suppl 2):291-302. doi: 10.1007/s12028-022-01513-3. Epub 2022 May 9.","Miller MI","Neurocrit Care","2022","2022/05/09","PMC9986939","NIHMS1874480","10.1007/s12028-022-01513-3"
